time [ms], ACyl_LC [bar], ACyl_SC [bar], Swing_L [bar], Swing_R [bar], BCyl_LC [bar], BCyl_SC [bar], KCyl_LC [bar], KCyl_SC [bar], Body_Pitch_Angle [rad], Body_Roll_Angle [rad], Boom_Joint_Angle [rad], Arm_Joint_Angle [rad], Bkt_Joint_Angle [rad], Swing_Angle [rad], Boom_Joint_Rate [rad/s], Arm_Joint_Rate [rad/s], Bkt_Joint_Rate [rad/s], Swing_Rate [rad/s], GPS_Easting [m], GPS_Northing [m], GPS_Elevation [m], GPS_Latitude [deg], GPS_Longitude [deg], GPS_Sea_Level [m]
3515.572668, 7.400000, 4.800000, 0.000000, 0.000000, 5.500000, 93.099998, 7.300000, 6.800000, -0.008203, 0.006632, -1.008779, 0.539328, -0.650135, -1.989501, 0.004414, -0.005091, 0.000566, -0.172020, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3515.672630, 6.200000, 5.800000, 0.000000, 0.000000, 5.900000, 90.699997, 4.800000, 5.800000, -0.008029, 0.006632, -1.008779, 0.539503, -0.650310, -1.989501, 0.003498, -0.005139, 0.000367, -0.139369, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3515.969665, 5.300000, 6.500000, 0.000000, 0.000000, 4.900000, 5.200000, 6.000000, 5.800000, -0.006807, 0.006807, -1.009302, 0.539503, -0.650135, -1.989501, 0.002317, -0.004232, 0.000386, -0.109633, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3516.068707, 5.400000, 6.600000, 0.000000, 0.000000, 6.900000, 4.900000, 5.600000, 5.500000, -0.006982, 0.007155, -1.009477, 0.539503, -0.650135, -1.989501, 0.000080, -0.003210, 0.000567, -0.083274, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3516.168793, 5.500000, 5.600000, 0.000000, 0.000000, 6.100000, 5.700000, 5.500000, 6.600000, -0.006982, 0.007330, -1.009477, 0.539503, -0.650135, -1.989501, -0.002472, -0.002327, 0.000858, -0.060488, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3516.268713, 4.800000, 4.900000, 0.000000, 0.000000, 3.200000, 4.100000, 5.600000, 8.000000, -0.006109, 0.007330, -1.009826, 0.539503, -0.649961, -1.989501, -0.004783, -0.001583, 0.001217, -0.041271, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3516.565789, 6.100000, 4.900000, 0.000000, 0.000000, 5.600000, 4.500000, 5.700000, 5.900000, -0.006807, 0.006981, -1.009651, 0.539852, -0.650135, -1.989501, -0.006825, -0.000609, 0.001611, -0.025469, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3516.664794, 5.800000, 5.600000, 0.000000, 0.000000, 4.500000, 5.500000, 4.100000, 7.900000, -0.007331, 0.006807, -1.009477, 0.539678, -0.650135, -1.989501, -0.007852, 0.000678, 0.001651, -0.012829, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3516.863797, 6.300000, 7.100000, 0.000000, 0.000000, 6.300000, 6.200000, 6.300000, 5.400000, -0.008203, 0.006632, -1.009128, 0.539503, -0.650135, -1.989501, -0.007369, 0.001410, 0.001429, -0.003033, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3517.259919, 6.200000, 5.800000, 0.000000, 0.000000, 5.900000, 6.000000, 3.500000, 6.900000, -0.008727, 0.006283, -1.008604, 0.539503, -0.649961, -1.989501, -0.005251, 0.001341, 0.001389, 0.004271, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3517.458860, 5.200000, 6.600000, 0.000000, 0.000000, 4.300000, 5.500000, 6.700000, 6.600000, -0.008552, 0.006632, -1.008604, 0.539503, -0.649961, -1.989501, -0.002023, 0.001053, 0.001665, 0.009445, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3517.756914, 5.300000, 4.900000, 0.000000, 0.000000, 4.400000, 4.400000, 5.500000, 5.300000, -0.008727, 0.006458, -1.008430, 0.539503, -0.649961, -1.989501, 0.001152, 0.000798, 0.001979, 0.012842, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3517.855938, 5.000000, 6.000000, 0.000000, 0.000000, 3.900000, 3.500000, 3.200000, 5.000000, -0.008727, 0.006458, -1.008430, 0.539503, -0.649961, -1.989501, 0.003794, 0.000578, 0.002127, 0.014795, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3518.055003, 6.000000, 6.100000, 0.000000, 0.000000, 5.000000, 4.500000, 3.800000, 5.400000, -0.008727, 0.006458, -1.008255, 0.539503, -0.649961, -1.989501, 0.005935, 0.000393, 0.002146, 0.015610, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3518.354054, 5.400000, 5.900000, 0.000000, 0.000000, 5.600000, 5.300000, 4.800000, 7.000000, -0.008552, 0.006458, -1.008430, 0.539503, -0.649961, -1.989501, 0.007439, 0.000241, 0.002071, 0.015555, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3518.454035, 4.900000, 6.200000, 0.000000, 0.000000, 5.100000, 4.500000, 3.700000, 6.900000, -0.008552, 0.006108, -1.008430, 0.539503, -0.649961, -1.989501, 0.008048, 0.000119, 0.001930, 0.014867, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3518.554043, 7.600000, 4.500000, 0.000000, 0.000000, 6.000000, 5.300000, 3.900000, 4.700000, -0.008378, 0.006108, -1.008430, 0.539678, -0.649961, -1.989501, 0.007977, 0.000207, 0.001746, 0.013742, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3518.653069, 5.000000, 7.500000, 0.000000, 0.000000, 40.799999, 4.100000, 4.400000, 6.100000, -0.008378, 0.006283, -1.008430, 0.539678, -0.649961, -1.989501, 0.007592, 0.000627, 0.001538, 0.012346, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3519.051097, 4.600000, 4.400000, 0.000000, 0.000000, 111.000000, 5.300000, 3.600000, 7.100000, -0.008378, 0.006458, -1.008604, 0.539678, -0.650135, -1.989501, 0.006812, 0.001091, 0.001140, 0.010807, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3519.150144, 6.300000, 5.300000, 0.000000, 0.000000, 114.300003, 3.900000, 3.800000, 4.900000, -0.007679, 0.006807, -1.008779, 0.539678, -0.650135, -1.989501, 0.005411, 0.001386, 0.000438, 0.009229, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3519.250077, 5.500000, 5.600000, 0.000000, 0.000000, 117.500000, 4.400000, 4.700000, 6.200000, -0.006807, 0.007155, -1.008953, 0.539678, -0.650135, -1.989501, 0.003431, 0.001543, -0.000277, 0.007689, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3519.648196, 5.800000, 5.400000, 0.000000, 0.000000, 126.599998, 3.700000, 3.900000, 4.800000, -0.006109, 0.007330, -1.009477, 0.539328, -0.650135, -1.983218, 0.000746, 0.001231, -0.000788, 0.012774, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3519.748186, 6.600000, 5.300000, 0.000000, 0.000000, 127.400002, 4.900000, 5.600000, 5.300000, -0.006109, 0.007330, -1.008953, 0.539852, -0.650135, -1.980600, -0.001984, 0.000766, -0.001131, 0.031822, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3519.847225, 7.400000, 4.200000, 0.000000, 0.000000, 128.800003, 4.300000, 6.200000, 5.700000, -0.006109, 0.007330, -1.008953, 0.539154, -0.650135, -1.977109, -0.003352, 0.000398, -0.001334, 0.060087, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3520.144287, 5.000000, 5.100000, 0.000000, 0.000000, 126.800003, 5.000000, 5.200000, 6.500000, -0.006109, 0.007155, -1.008779, 0.538980, -0.649961, -1.965590, -0.003488, -0.000984, -0.001247, 0.100289, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3520.244282, 7.600000, 4.500000, 0.000000, 0.000000, 127.199997, 6.300000, 3.400000, 6.700000, -0.006283, 0.007155, -1.008953, 0.538630, -0.649786, -1.960529, -0.003259, -0.003409, -0.000585, 0.158533, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3520.343305, 7.800000, 5.800000, 0.000000, 0.000000, 128.399994, 5.200000, 6.100000, 4.500000, -0.006283, 0.006981, -1.009128, 0.538980, -0.649961, -1.956514, -0.003320, -0.005593, 0.000289, 0.221331, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3520.442348, 5.400000, 5.700000, 0.000000, 0.000000, 128.500000, 7.200000, 5.300000, 6.900000, -0.006458, 0.006807, -1.008953, 0.538980, -0.649961, -1.951802, -0.003591, -0.006593, 0.000734, 0.276668, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3520.741375, 5.200000, 5.000000, 0.000000, 0.000000, 127.000000, 4.300000, 6.000000, 6.100000, -0.006632, 0.006807, -1.008430, 0.539154, -0.649961, -1.936792, -0.002912, -0.006505, 0.000848, 0.335310, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3520.841353, 8.400000, 5.300000, 0.000000, 0.000000, 128.100006, 4.000000, 3.800000, 7.200000, -0.006807, 0.006807, -1.008430, 0.539328, -0.650135, -1.931905, -0.001018, -0.005624, 0.000714, 0.405650, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3520.941356, 5.000000, 4.900000, 0.000000, 0.000000, 128.699997, 5.900000, 5.000000, 6.600000, -0.006807, 0.006807, -1.008604, 0.538456, -0.650135, -1.926844, 0.000776, -0.005105, 0.000223, 0.471359, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3521.040398, 4.700000, 4.400000, 0.000000, 0.000000, 127.500000, 5.200000, 4.000000, 5.600000, -0.006807, 0.006807, -1.008604, 0.538456, -0.650135, -1.921608, 0.001694, -0.006154, -0.000327, 0.520955, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3521.339416, 8.400000, 5.700000, 0.000000, 0.000000, 129.199997, 3.500000, 4.800000, 7.400000, -0.007156, 0.006632, -1.008779, 0.539154, -0.650135, -1.906249, 0.001933, -0.006847, -0.000717, 0.567750, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3521.439416, 8.400000, 6.400000, 0.000000, 0.000000, 126.099998, 4.600000, 4.500000, 5.000000, -0.007331, 0.006458, -1.008430, 0.538980, -0.650310, -1.901013, 0.002025, -0.005792, -0.001154, 0.621354, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3521.638394, 4.900000, 8.000000, 0.000000, 0.000000, 127.400002, 5.600000, 5.700000, 5.700000, -0.007331, 0.006283, -1.008255, 0.539154, -0.650135, -1.890890, 0.002737, -0.004235, -0.001610, 0.672162, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3521.937502, 6.400000, 6.000000, 0.000000, 0.000000, 127.199997, 5.100000, 5.700000, 5.500000, -0.007505, 0.006108, -1.008779, 0.538456, -0.650485, -1.875356, 0.003328, -0.003460, -0.002057, 0.724117, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3522.037486, 5.400000, 5.400000, 0.000000, 0.000000, 128.000000, 4.300000, 5.000000, 7.300000, -0.007679, 0.006108, -1.008430, 0.538980, -0.650833, -1.870121, 0.003073, -0.003481, -0.003210, 0.780427, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3522.137564, 5.400000, 5.600000, 0.000000, 0.000000, 127.599998, 5.000000, 5.100000, 5.700000, -0.007854, 0.006108, -1.008255, 0.539154, -0.650833, -1.865583, 0.003124, -0.002801, -0.005013, 0.820958, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3522.237577, 4.300000, 5.200000, 0.000000, 0.000000, 128.000000, 4.700000, 5.000000, 6.300000, -0.008029, 0.005934, -1.008430, 0.539154, -0.650833, -1.859998, 0.003577, -0.001277, -0.006488, 0.837160, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3522.536563, 5.400000, 4.400000, 0.000000, 0.000000, 126.400002, 4.100000, 4.900000, 5.800000, -0.008203, 0.005585, -1.008255, 0.538281, -0.650659, -1.844813, 0.003759, -0.000833, -0.007117, 0.846306, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3522.636554, 8.000000, 4.200000, 0.000000, 0.000000, 127.800003, 3.200000, 4.100000, 6.000000, -0.008378, 0.005585, -1.008080, 0.537758, -0.650659, -1.839577, 0.004100, -0.002842, -0.006918, 0.860705, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3522.836563, 5.400000, 4.900000, 0.000000, 0.000000, 127.599998, 6.100000, 6.000000, 7.000000, -0.008552, 0.005410, -1.007906, 0.538107, -0.650659, -1.829280, 0.004907, -0.005835, -0.006302, 0.872808, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3523.035611, 4.300000, 5.500000, 0.000000, 0.000000, 129.100006, 4.500000, 5.600000, 5.400000, -0.008727, 0.005236, -1.007557, 0.537409, -0.650659, -1.819506, 0.006203, -0.008326, -0.005587, 0.882411, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3523.135616, 6.200000, 4.500000, 0.000000, 0.000000, 127.199997, 4.900000, 3.600000, 7.300000, -0.008727, 0.005061, -1.007382, 0.537583, -0.650310, -1.813746, 0.007987, -0.010717, -0.004468, 0.889779, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3523.234640, 6.800000, 4.800000, 0.000000, 0.000000, 127.300003, 6.600000, 4.400000, 5.700000, -0.008727, 0.005061, -1.008080, 0.537059, -0.650485, -1.808336, 0.008963, -0.012929, -0.002913, 0.885902, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3523.433699, 6.000000, 5.100000, 0.000000, 0.000000, 128.399994, 3.800000, 3.300000, 7.000000, -0.009076, 0.004887, -1.007906, 0.538281, -0.650833, -1.798737, 0.008208, -0.013653, -0.002016, 0.873400, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3523.732721, 5.300000, 3.900000, 0.000000, 0.000000, 127.699997, 5.400000, 4.500000, 6.700000, -0.009251, 0.004537, -1.007557, 0.537932, -0.651008, -1.783203, 0.007314, -0.011968, -0.002368, 0.869664, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3523.832707, 6.000000, 4.500000, 0.000000, 0.000000, 128.100006, 4.500000, 4.400000, 4.600000, -0.009251, 0.004537, -1.007382, 0.538107, -0.650833, -1.777618, 0.007446, -0.009511, -0.003073, 0.878918, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3523.931728, 6.500000, 5.000000, 0.000000, 0.000000, 128.199997, 5.500000, 6.100000, 7.700000, -0.009251, 0.004537, -1.007732, 0.537234, -0.650833, -1.773080, 0.007598, -0.008221, -0.003278, 0.881594, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3524.031735, 7.200000, 5.600000, 0.000000, 0.000000, 127.199997, 5.400000, 3.800000, 7.700000, -0.009251, 0.004363, -1.008430, 0.537059, -0.650833, -1.767844, 0.006118, -0.008757, -0.003110, 0.867530, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3524.428801, 5.800000, 6.400000, 0.000000, 0.000000, 126.099998, 3.800000, 4.200000, 7.600000, -0.009600, 0.004363, -1.007557, 0.537758, -0.650310, -1.747598, 0.003863, -0.009330, -0.002313, 0.857768, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3524.528788, 5.700000, 6.100000, 0.000000, 0.000000, 127.500000, 4.700000, 3.600000, 7.800000, -0.009774, 0.004363, -1.007906, 0.537234, -0.650135, -1.741839, 0.002785, -0.008628, -0.000356, 0.868596, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3524.627809, 4.300000, 7.000000, 0.000000, 0.000000, 128.100006, 3.700000, 4.200000, 5.700000, -0.009600, 0.004189, -1.008604, 0.537059, -0.650135, -1.736603, 0.001331, -0.008304, 0.002002, 0.878848, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3524.727800, 7.400000, 6.800000, 0.000000, 0.000000, 127.099998, 5.000000, 4.200000, 6.000000, -0.009774, 0.004014, -1.008255, 0.537583, -0.650135, -1.732065, -0.001248, -0.008085, 0.003828, 0.871364, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3524.827783, 7.600000, 6.000000, 0.000000, 0.000000, 127.400002, 5.800000, 5.200000, 5.200000, -0.009774, 0.004014, -1.008080, 0.537758, -0.650135, -1.726305, -0.002901, -0.006493, 0.005006, 0.850464, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3524.926785, 7.200000, 6.100000, 0.000000, 0.000000, 129.699997, 5.600000, 4.800000, 5.500000, -0.009949, 0.003839, -1.008255, 0.537409, -0.650135, -1.721244, -0.003445, -0.004509, 0.005661, 0.821707, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3525.025829, 8.200000, 5.200000, 0.000000, 0.000000, 127.400002, 6.300000, 5.100000, 4.900000, -0.009949, 0.003839, -1.008255, 0.537234, -0.649961, -1.716531, -0.003884, -0.003597, 0.006086, 0.787841, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3525.124870, 5.100000, 6.400000, 0.000000, 0.000000, 127.800003, 6.200000, 5.500000, 5.200000, -0.009949, 0.003839, -1.007906, 0.537409, -0.649961, -1.711470, -0.003862, -0.003325, 0.006507, 0.750551, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3525.323869, 4.800000, 5.000000, 0.000000, 0.000000, 128.399994, 5.800000, 4.900000, 5.800000, -0.009949, 0.003665, -1.008080, 0.537234, -0.649786, -1.700998, -0.003137, -0.002985, 0.006907, 0.718300, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3525.622902, 4.500000, 5.500000, 0.000000, 0.000000, 126.900002, 5.000000, 4.300000, 8.000000, -0.010123, 0.003490, -1.007557, 0.537932, -0.649786, -1.685639, -0.001931, -0.002068, 0.007278, 0.707840, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3525.721942, 5.200000, 5.000000, 0.000000, 0.000000, 128.300003, 4.700000, 4.900000, 5.800000, -0.010123, 0.003490, -1.008080, 0.537932, -0.649961, -1.680403, -0.000599, -0.000033, 0.007245, 0.719096, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3525.921931, 6.900000, 6.900000, 0.000000, 0.000000, 127.000000, 4.400000, 4.400000, 6.600000, -0.010298, 0.003316, -1.008255, 0.538107, -0.649961, -1.670280, -0.000329, 0.002367, 0.006555, 0.734801, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178955, 5197.625000
3526.120926, 6.000000, 4.600000, 0.000000, 0.000000, 127.099998, 5.800000, 4.900000, 6.100000, -0.010472, 0.002967, -1.007732, 0.538456, -0.650135, -1.659983, -0.000483, 0.004754, 0.005412, 0.752979, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178955, 5197.625000
3526.219938, 5.500000, 4.300000, 0.000000, 0.000000, 128.100006, 5.600000, 4.100000, 8.700000, -0.010472, 0.002967, -1.008255, 0.537932, -0.649961, -1.654921, -0.000207, 0.006672, 0.004167, 0.772212, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3526.318985, 5.200000, 4.400000, 0.000000, 0.000000, 127.400002, 3.000000, 3.900000, 5.700000, -0.010472, 0.002967, -1.008080, 0.537932, -0.649961, -1.649511, -0.000365, 0.007068, 0.003263, 0.781018, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3526.417986, 6.800000, 5.700000, 0.000000, 0.000000, 127.699997, 3.800000, 3.200000, 5.900000, -0.010472, 0.002967, -1.007906, 0.538630, -0.649961, -1.644275, -0.000463, 0.007244, 0.002646, 0.776919, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3526.617015, 4.400000, 6.100000, 0.000000, 0.000000, 127.400002, 4.400000, 5.100000, 7.600000, -0.010472, 0.002967, -1.007906, 0.538281, -0.650310, -1.633978, 0.000030, 0.008167, 0.001721, 0.768797, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3526.816037, 5.400000, 4.600000, 0.000000, 0.000000, 127.500000, 6.600000, 4.900000, 6.200000, -0.010821, 0.002967, -1.008080, 0.537758, -0.650485, -1.624378, 0.000390, 0.007954, 0.000061, 0.767737, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3526.915047, 6.200000, 3.100000, 0.000000, 0.000000, 127.099998, 5.200000, 6.100000, 6.100000, -0.010647, 0.002967, -1.008080, 0.538281, -0.650485, -1.619317, 0.000273, 0.006555, -0.001886, 0.770982, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3527.014082, 6.100000, 6.500000, 0.000000, 0.000000, 126.400002, 4.300000, 4.700000, 5.700000, -0.010647, 0.002967, -1.008255, 0.538107, -0.650485, -1.613382, -0.000186, 0.005624, -0.003416, 0.767943, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3527.114088, 5.900000, 4.800000, 0.000000, 0.000000, 127.500000, 4.400000, 4.900000, 5.600000, -0.010647, 0.002967, -1.007732, 0.538980, -0.650310, -1.608670, -0.000336, 0.005794, -0.004213, 0.756261, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3527.413130, 6.400000, 6.000000, 0.000000, 0.000000, 126.300003, 4.700000, 7.300000, 7.200000, -0.010647, 0.002618, -1.008430, 0.537758, -0.650485, -1.593137, -0.000246, 0.006050, -0.004437, 0.748340, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3527.512144, 4.100000, 4.500000, 0.000000, 0.000000, 126.000000, 5.600000, 4.800000, 6.800000, -0.010821, 0.002443, -1.007906, 0.538456, -0.650310, -1.587901, -0.000539, 0.005065, -0.004419, 0.754141, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3527.611157, 5.400000, 8.100000, 0.000000, 0.000000, 127.400002, 3.700000, 5.300000, 6.800000, -0.010821, 0.002443, -1.008255, 0.537932, -0.650310, -1.583189, -0.000726, 0.003777, -0.004037, 0.758943, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3527.710188, 6.500000, 6.000000, 0.000000, 0.000000, 125.199997, 3.800000, 7.500000, 6.200000, -0.010647, 0.002443, -1.008255, 0.538281, -0.650485, -1.577603, -0.001018, 0.002670, -0.003589, 0.751917, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3527.809195, 6.000000, 5.600000, 0.000000, 0.000000, 126.900002, 4.900000, 4.300000, 6.700000, -0.010821, 0.002443, -1.007557, 0.538107, -0.650485, -1.572542, -0.000826, 0.001750, -0.003477, 0.737251, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3528.207248, 6.900000, 7.900000, 0.000000, 0.000000, 123.400002, 5.100000, 5.300000, 6.500000, -0.010996, 0.002268, -1.007732, 0.537932, -0.650659, -1.552645, 0.000627, 0.000820, -0.003613, 0.732842, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3528.307252, 5.300000, 6.800000, 0.000000, 0.000000, 123.000000, 5.200000, 4.700000, 6.600000, -0.010996, 0.002268, -1.007732, 0.537758, -0.650135, -1.547584, 0.002026, -0.000623, -0.003382, 0.751163, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3528.406275, 5.700000, 3.500000, 0.000000, 0.000000, 120.800003, 4.300000, 5.000000, 7.300000, -0.010996, 0.002094, -1.008255, 0.537583, -0.650310, -1.541999, 0.002241, -0.002382, -0.002339, 0.770344, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3528.705280, 6.400000, 4.900000, 0.000000, 0.000000, 115.900002, 4.100000, 6.200000, 6.000000, -0.010821, 0.001920, -1.008080, 0.537583, -0.650485, -1.527163, 0.001392, -0.004118, -0.001480, 0.784640, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
3528.804321, 5.100000, 5.600000, 0.000000, 0.000000, 111.199997, 4.200000, 4.600000, 6.200000, -0.010821, 0.001920, -1.007732, 0.538281, -0.650659, -1.522800, 0.000896, -0.004675, -0.001517, 0.803748, 4689499908052154368.000000, 4706124876731681792.000000, 4640219533109644288.000000, 457.307709, 618.178894, 5197.625000
